"1002"|"T"|0|1|""||""|"T281310"
"1003"|"T"|0|1|""||""|"T281307"
"1004"|"T"|0|1|""||""|"T281428"
"1005"|"T"|0|1|""|1|""|""
"1005"|"T"|1|1|"SE"||"TAG NUMBER"|"T281429"
"1005"|"T"|1|2|"RX"||"TAG NUMBER"|"T281428"
"1006"|"T"|0|1|""|1|""|""
"1006"|"T"|1|1|"VC"||"TAG NUMBER"|"T281430"
"1006"|"T"|1|2|"SY"||"TAG NUMBER"|"T281430"
"1006"|"T"|1|3|"SE"||"TAG NUMBER"|"T281429"
"1007"|"T"|0|1|""|1|""|""
"1007"|"T"|1|1|"4L30E"||"UNIT TYPE"|"T281430"
"1007"|"T"|1|2|"5L40E"|2|"UNIT TYPE"|""
"1007"|"T"|2|1|"24001423876"||"TAG NUMBER"|"T281307"
"1007"|"T"|2|2|"96022832"||"TAG NUMBER"|"T281307"
"1007"|"T"|2|3|"24001423875"||"TAG NUMBER"|"T281307"
"1007"|"T"|2|4|"VO"||"TAG NUMBER"|"T281307"
"1007"|"T"|2|5|"A5S360RVO"||"TAG NUMBER"|"T281307"
"1007"|"T"|2|6|"SW"||"TAG NUMBER"|"T281306"
"1007"|"T"|2|7|"A5S360RSW"||"TAG NUMBER"|"T281306"
"1007"|"T"|2|8|"24001423182"||"TAG NUMBER"|"T281306"
"1007"|"T"|2|9|"24001423181"||"TAG NUMBER"|"T281306"
"1008"|"T"|0|1|""||""|"T281307"
"1009"|"T"|0|1|""||""|"T281428"
"1010"|"T"|0|1|""|1|""|""
"1010"|"T"|1|1|"SE"||"TAG NUMBER"|"T281429"
"1010"|"T"|1|2|"RX"||"TAG NUMBER"|"T281428"
"1011"|"T"|0|1|""|1|""|""
"1011"|"T"|1|1|"VC"||"TAG NUMBER"|"T281430"
"1011"|"T"|1|2|"SY"||"TAG NUMBER"|"T281430"
"1011"|"T"|1|3|"SE"||"TAG NUMBER"|"T281429"
"1012"|"T"|0|1|""||""|"T281430"
"1013"|"T"|0|1|""||""|"T221504"
"1014"|"T"|0|1|""||""|"T221504"
"1015"|"T"|0|1|""||""|"T221504"
"1016"|"T"|0|1|""||""|"T221504"
"1017"|"T"|0|1|""||""|"T221504"
"1018"|"T"|0|1|""||""|"T221504"
"1031"|"T"|0|1|""||""|"T221503"
"1032"|"T"|0|1|""||""|"T221503"
"1033"|"T"|0|1|""||""|"T221503"
"1044"|"T"|0|1|""|1|""|""
"1044"|"T"|1|1|"SC"||"TAG NUMBER"|"T281435"
"1044"|"T"|1|2|"PF"||"TAG NUMBER"|"T281434"
"1045"|"T"|0|1|""|1|""|""
"1045"|"T"|1|1|"SZ"||"TAG NUMBER"|"T281436"
"1045"|"T"|1|2|"SC"||"TAG NUMBER"|"T281435"
"1046"|"T"|0|1|""||""|"T281437"
"1047"|"T"|0|1|""||""|"T281307"
"1052"|"T"|0|1|""|1|""|""
"1052"|"T"|1|1|"1056000088"||"TAG NUMBER"|"T221403"
"1052"|"T"|1|2|"24001421411"||"TAG NUMBER"|"T221403"
"1052"|"T"|1|3|"MN"||"TAG NUMBER"|"T221403"
"1052"|"T"|1|4|"A5S310ZMN"||"TAG NUMBER"|"T221403"
"1052"|"T"|1|5|"24001421412"||"TAG NUMBER"|"T221403"
"1052"|"T"|1|6|"24001421214"||"TAG NUMBER"|"T221402"
"1052"|"T"|1|7|"1056000087"||"TAG NUMBER"|"T221402"
"1052"|"T"|1|8|"A5S310ZMG"||"TAG NUMBER"|"T221402"
"1052"|"T"|1|9|"24001421215"||"TAG NUMBER"|"T221402"
"1052"|"T"|1|10|"MG"||"TAG NUMBER"|"T221402"
"1053"|"T"|0|1|""||""|"T221403"
"1054"|"T"|0|1|""||""|"T281314"
"1055"|"T"|0|1|""||""|"T221504"
"1056"|"T"|0|1|""|1|""|""
"1056"|"T"|1|1|"6HP19"||"UNIT TYPE"|"T239201"
"1056"|"T"|1|2|"5HP-19"||"UNIT TYPE"|"T221504"
"1070"|"T"|0|1|""||""|"T221802"
"1071"|"T"|0|1|""|1|""|""
"1071"|"T"|1|1|"24001421350"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|2|"1055000010"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|3|"1055000029"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|4|"24001421349"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|5|"A5S560ZML"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|6|"24001422506"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|7|"ML"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|8|"24001422505"||"TAG NUMBER"|"T221802"
"1071"|"T"|1|9|"PK"||"TAG NUMBER"|"T221801"
"1071"|"T"|1|10|"A5S560ZPK"||"TAG NUMBER"|"T221801"
"1071"|"T"|1|11|"24001422477"||"TAG NUMBER"|"T221801"
"1071"|"T"|1|12|"24001422476"||"TAG NUMBER"|"T221801"
"1071"|"T"|1|13|"1055000026"||"TAG NUMBER"|"T221801"
"1072"|"T"|0|1|""||""|"T221801"
"1073"|"T"|0|1|""|1|""|""
"1073"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1073"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1073"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1073"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1073"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1073"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1073"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1073"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1073"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1073"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1073"|"T"|1|11|"TB"||"TAG NUMBER"|"T221714"
"1073"|"T"|1|12|"A5S440ZTB"||"TAG NUMBER"|"T221714"
"1073"|"T"|1|13|"24001423193"||"TAG NUMBER"|"T221714"
"1073"|"T"|1|14|"24001423192"||"TAG NUMBER"|"T221714"
"1073"|"T"|1|15|"1058000016"||"TAG NUMBER"|"T221714"
"1074"|"T"|0|1|""|1|""|""
"1074"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1074"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1074"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1074"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1074"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1074"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1074"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1074"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1074"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1074"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1074"|"T"|1|11|"TB"||"TAG NUMBER"|"T221714"
"1074"|"T"|1|12|"A5S440ZTB"||"TAG NUMBER"|"T221714"
"1074"|"T"|1|13|"24001423193"||"TAG NUMBER"|"T221714"
"1074"|"T"|1|14|"24001423192"||"TAG NUMBER"|"T221714"
"1074"|"T"|1|15|"1058000016"||"TAG NUMBER"|"T221714"
"1075"|"T"|0|1|""|1|""|""
"1075"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1075"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1075"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1075"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1075"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1075"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1075"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1075"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1075"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1075"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1076"|"T"|0|1|""|1|""|""
"1076"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1076"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1076"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1076"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1076"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1076"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1076"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1076"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1076"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1076"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1077"|"T"|0|1|""|1|""|""
"1077"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1077"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1077"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1077"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1077"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1077"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1077"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1077"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1077"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1077"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1078"|"T"|0|1|""|1|""|""
"1078"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1078"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1078"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1078"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1078"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1078"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1078"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1078"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1078"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1078"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1112"|"T"|0|1|""||""|"T221802"
"1113"|"T"|0|1|""||""|"T221802"
"1114"|"T"|0|1|""|1|""|""
"1114"|"T"|1|1|"24001422510"||"TAG NUMBER"|"T221804"
"1114"|"T"|1|2|"1055000031"||"TAG NUMBER"|"T221804"
"1114"|"T"|1|3|"24001422509"||"TAG NUMBER"|"T221804"
"1114"|"T"|1|4|"A5S560ZPY"||"TAG NUMBER"|"T221804"
"1114"|"T"|1|5|"PY"||"TAG NUMBER"|"T221804"
"1114"|"T"|1|6|"24001421350"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|7|"1055000010"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|8|"1055000029"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|9|"24001421349"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|10|"A5S560ZML"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|11|"24001422506"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|12|"ML"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|13|"24001422505"||"TAG NUMBER"|"T221802"
"1114"|"T"|1|14|"PK"||"TAG NUMBER"|"T221801"
"1114"|"T"|1|15|"A5S560ZPK"||"TAG NUMBER"|"T221801"
"1114"|"T"|1|16|"24001422477"||"TAG NUMBER"|"T221801"
"1114"|"T"|1|17|"24001422476"||"TAG NUMBER"|"T221801"
"1114"|"T"|1|18|"1055000026"||"TAG NUMBER"|"T221801"
"1115"|"T"|0|1|""||""|"T221714"
"1116"|"T"|0|1|""|1|""|""
"1116"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1116"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1116"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1116"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1116"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1116"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1116"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1116"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1116"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1116"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1116"|"T"|1|11|"TB"||"TAG NUMBER"|"T221714"
"1116"|"T"|1|12|"A5S440ZTB"||"TAG NUMBER"|"T221714"
"1116"|"T"|1|13|"24001423193"||"TAG NUMBER"|"T221714"
"1116"|"T"|1|14|"24001423192"||"TAG NUMBER"|"T221714"
"1116"|"T"|1|15|"1058000016"||"TAG NUMBER"|"T221714"
"1117"|"T"|0|1|""|1|""|""
"1117"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1117"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1117"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1117"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1117"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1117"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1117"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1117"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1117"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1117"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1117"|"T"|1|11|"TB"||"TAG NUMBER"|"T221714"
"1117"|"T"|1|12|"A5S440ZTB"||"TAG NUMBER"|"T221714"
"1117"|"T"|1|13|"24001423193"||"TAG NUMBER"|"T221714"
"1117"|"T"|1|14|"24001423192"||"TAG NUMBER"|"T221714"
"1117"|"T"|1|15|"1058000016"||"TAG NUMBER"|"T221714"
"1118"|"T"|0|1|""|1|""|""
"1118"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1118"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1118"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1118"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1118"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1118"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1118"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1118"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1118"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1118"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1119"|"T"|0|1|""|1|""|""
"1119"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1119"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1119"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1119"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1119"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1119"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1119"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1119"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1119"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1119"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1120"|"T"|0|1|""||""|"T221802"
"1121"|"T"|0|1|""||""|"T221802"
"1122"|"T"|0|1|""|1|""|""
"1122"|"T"|1|1|"24001422510"||"TAG NUMBER"|"T221804"
"1122"|"T"|1|2|"1055000031"||"TAG NUMBER"|"T221804"
"1122"|"T"|1|3|"24001422509"||"TAG NUMBER"|"T221804"
"1122"|"T"|1|4|"A5S560ZPY"||"TAG NUMBER"|"T221804"
"1122"|"T"|1|5|"PY"||"TAG NUMBER"|"T221804"
"1122"|"T"|1|6|"24001421350"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|7|"1055000010"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|8|"1055000029"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|9|"24001421349"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|10|"A5S560ZML"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|11|"24001422506"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|12|"ML"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|13|"24001422505"||"TAG NUMBER"|"T221802"
"1122"|"T"|1|14|"PK"||"TAG NUMBER"|"T221801"
"1122"|"T"|1|15|"A5S560ZPK"||"TAG NUMBER"|"T221801"
"1122"|"T"|1|16|"24001422477"||"TAG NUMBER"|"T221801"
"1122"|"T"|1|17|"24001422476"||"TAG NUMBER"|"T221801"
"1122"|"T"|1|18|"1055000026"||"TAG NUMBER"|"T221801"
"1124"|"T"|0|1|""||""|"T221714"
"1125"|"T"|0|1|""|1|""|""
"1125"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1125"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1125"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1125"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1125"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1125"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1125"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1125"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1125"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1125"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1125"|"T"|1|11|"TB"||"TAG NUMBER"|"T221714"
"1125"|"T"|1|12|"A5S440ZTB"||"TAG NUMBER"|"T221714"
"1125"|"T"|1|13|"24001423193"||"TAG NUMBER"|"T221714"
"1125"|"T"|1|14|"24001423192"||"TAG NUMBER"|"T221714"
"1125"|"T"|1|15|"1058000016"||"TAG NUMBER"|"T221714"
"1126"|"T"|0|1|""|1|""|""
"1126"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1126"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1126"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1126"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1126"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1126"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1126"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1126"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1126"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1126"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1126"|"T"|1|11|"TB"||"TAG NUMBER"|"T221714"
"1126"|"T"|1|12|"A5S440ZTB"||"TAG NUMBER"|"T221714"
"1126"|"T"|1|13|"24001423193"||"TAG NUMBER"|"T221714"
"1126"|"T"|1|14|"24001423192"||"TAG NUMBER"|"T221714"
"1126"|"T"|1|15|"1058000016"||"TAG NUMBER"|"T221714"
"1127"|"T"|0|1|""|1|""|""
"1127"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1127"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1127"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1127"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1127"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1127"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1127"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1127"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1127"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1127"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1128"|"T"|0|1|""|1|""|""
"1128"|"T"|1|1|"1058000022"||"TAG NUMBER"|"T221716"
"1128"|"T"|1|2|"24001423304"||"TAG NUMBER"|"T221716"
"1128"|"T"|1|3|"A5S440ZTF"||"TAG NUMBER"|"T221716"
"1128"|"T"|1|4|"TF"||"TAG NUMBER"|"T221716"
"1128"|"T"|1|5|"24001423305"||"TAG NUMBER"|"T221716"
"1128"|"T"|1|6|"24001423303"||"TAG NUMBER"|"T221715"
"1128"|"T"|1|7|"24001423302"||"TAG NUMBER"|"T221715"
"1128"|"T"|1|8|"1058000021"||"TAG NUMBER"|"T221715"
"1128"|"T"|1|9|"A5S440ZTE"||"TAG NUMBER"|"T221715"
"1128"|"T"|1|10|"TE"||"TAG NUMBER"|"T221715"
"1129"|"T"|0|1|""||""|"T239716"
"1130"|"T"|0|1|""|1|""|""
"1130"|"T"|1|1|"GA6HP26ZCN"||"TAG NUMBER"|"T239718"
"1130"|"T"|1|2|"GA6HP26ZBX"||"TAG NUMBER"|"T239718"
"1130"|"T"|1|3|"24007530960"||"TAG NUMBER"|"T239718"
"1130"|"T"|1|4|"24007528952"||"TAG NUMBER"|"T239718"
"1130"|"T"|1|5|"24007528161"||"TAG NUMBER"|"T239717"
"1130"|"T"|1|6|"24007528157"||"TAG NUMBER"|"T239717"
"1130"|"T"|1|7|"GA6HP26ZBV"||"TAG NUMBER"|"T239717"
"1130"|"T"|1|8|"24007521140"||"TAG NUMBER"|"T239716"
"1130"|"T"|1|9|"24007521139"||"TAG NUMBER"|"T239716"
"1131"|"T"|0|1|""||""|"T239716"
"1132"|"T"|0|1|""|1|""|""
"1132"|"T"|1|1|"GA6HP26ZCN"||"TAG NUMBER"|"T239718"
"1132"|"T"|1|2|"GA6HP26ZBX"||"TAG NUMBER"|"T239718"
"1132"|"T"|1|3|"24007530960"||"TAG NUMBER"|"T239718"
"1132"|"T"|1|4|"24007528952"||"TAG NUMBER"|"T239718"
"1132"|"T"|1|5|"24007528161"||"TAG NUMBER"|"T239717"
"1132"|"T"|1|6|"24007528157"||"TAG NUMBER"|"T239717"
"1132"|"T"|1|7|"GA6HP26ZBV"||"TAG NUMBER"|"T239717"
"1132"|"T"|1|8|"24007521140"||"TAG NUMBER"|"T239716"
"1132"|"T"|1|9|"24007521139"||"TAG NUMBER"|"T239716"
"1140"|"T"|0|1|""||""|"T221805"
"1141"|"T"|0|1|""||""|"T221805"
"1142"|"T"|0|1|""||""|"T221805"
"1143"|"T"|0|1|""|1|""|""
"1143"|"T"|1|1|"1055000040"||"TAG NUMBER"|"T221806"
"1143"|"T"|1|2|"24001423478"||"TAG NUMBER"|"T221806"
"1143"|"T"|1|3|"24001423479"||"TAG NUMBER"|"T221806"
"1143"|"T"|1|4|"A5S560ZTK"||"TAG NUMBER"|"T221806"
"1143"|"T"|1|5|"TK"||"TAG NUMBER"|"T221806"
"1143"|"T"|1|6|"1055000017"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|7|"1055000032"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|8|"24001421818"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|9|"24001421819"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|10|"24001422511"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|11|"OC"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|12|"A5S560ZOC"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|13|"A5S560ZPZ"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|14|"PZ"||"TAG NUMBER"|"T221805"
"1143"|"T"|1|15|"24001422512"||"TAG NUMBER"|"T221805"
"1144"|"T"|0|1|""|1|""|""
"1144"|"T"|1|1|"1055000040"||"TAG NUMBER"|"T221806"
"1144"|"T"|1|2|"24001423478"||"TAG NUMBER"|"T221806"
"1144"|"T"|1|3|"24001423479"||"TAG NUMBER"|"T221806"
"1144"|"T"|1|4|"A5S560ZTK"||"TAG NUMBER"|"T221806"
"1144"|"T"|1|5|"TK"||"TAG NUMBER"|"T221806"
"1144"|"T"|1|6|"1055000017"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|7|"1055000032"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|8|"24001421818"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|9|"24001421819"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|10|"24001422511"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|11|"OC"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|12|"A5S560ZOC"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|13|"A5S560ZPZ"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|14|"PZ"||"TAG NUMBER"|"T221805"
"1144"|"T"|1|15|"24001422512"||"TAG NUMBER"|"T221805"
"1145"|"T"|0|1|""||""|"T221806"
"1146"|"T"|0|1|""||""|"T221806"
"1147"|"T"|0|1|""|1|""|""
"1147"|"T"|1|1|"CM"||"TAG NUMBER"|"T239728"
"1147"|"T"|1|2|"BZ"||"TAG NUMBER"|"T239728"
"1147"|"T"|1|3|"1068010054"||"TAG NUMBER"|"T239728"
"1147"|"T"|1|4|"GA6HP26ZDZ"||"TAG NUMBER"|"T239722"
"1147"|"T"|1|5|"24007534330"||"TAG NUMBER"|"T239722"
"1147"|"T"|1|6|"24007534327"||"TAG NUMBER"|"T239722"
"1147"|"T"|1|7|"24007527560"||"TAG NUMBER"|"T239721"
"1147"|"T"|1|8|"24007528215"||"TAG NUMBER"|"T239721"
"1147"|"T"|1|9|"GA6HP26ZAX"||"TAG NUMBER"|"T239721"
"1148"|"T"|0|1|""|1|""|""
"1148"|"T"|1|1|"1055000011"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|2|"1055000030"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|3|"24001421499"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|4|"24001422507"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|5|"24001421500"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|6|"A5S560ZMR"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|7|"A5S560ZPL"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|8|"MR"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|9|"PL"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|10|"24001422508"||"TAG NUMBER"|"T221803"
"1148"|"T"|1|11|"PK"||"TAG NUMBER"|"T221801"
"1148"|"T"|1|12|"A5S560ZPK"||"TAG NUMBER"|"T221801"
"1148"|"T"|1|13|"24001422477"||"TAG NUMBER"|"T221801"
"1148"|"T"|1|14|"24001422476"||"TAG NUMBER"|"T221801"
"1148"|"T"|1|15|"1055000026"||"TAG NUMBER"|"T221801"
"1149"|"T"|0|1|""|1|""|""
"1149"|"T"|1|1|"1055000011"||"TAG NUMBER"|"T221803"
"1149"|"T"|1|2|"1055000030"||"TAG NUMBER"|"T221803"
"1149"|"T"|1|3|"24001421499"||"TAG NUMBER"|"T221803"
"1149"|"T"|1|4|"24001422507"||"TAG NUMBER"|"T221803"
"1149"|"T"|1|5|"24001421500"||"TAG NUMBER"|"T221803"
"1149"|"T"|1|6|"A5S560ZMR"||"TAG NUMBER"|"T221803"
