"42465"|"X313-18M"|945.00|435.00
"42465"|"X313-19"|726.00|400.00
"42465"|"X313-2"|812.00|350.00
"42465"|"X313-20"|726.00|400.00
"42465"|"X313-21M"|926.00|435.00
"42465"|"X313-3"|847.00|350.00
"42465"|"X313-5"|808.00|350.00
"42465"|"X313-6"|808.00|350.00
"42465"|"X313-7"|808.00|350.00
"42465"|"X313-8"|847.00|350.00
"42465"|"X313-9"|808.00|350.00
"42465"|"X314-1"|632.00|350.00
"42465"|"X314-10M"|891.00|385.00
"42465"|"X314-11M"|816.00|385.00
"42465"|"X314-2"|667.00|350.00
"42465"|"X314-3"|632.00|350.00
"42465"|"X314-4"|647.00|350.00
"42465"|"X314-5"|675.00|350.00
"42465"|"X314-6"|706.00|350.00
"42465"|"X314-7"|687.00|350.00
"42465"|"X314-8M"|800.00|385.00
"42465"|"X314-9"|734.00|350.00
"42465"|"X315-1"|651.00|350.00
"42465"|"X315-2"|667.00|350.00
"42465"|"X315-3"|706.00|350.00
"42465"|"X315-4"|714.00|350.00
"42465"|"X315-5M"|870.00|385.00
"42465"|"X315-6M"|1078.00|385.00
"42465"|"X315-7M"|882.00|385.00
"42465"|"X315-8"|690.00|350.00
"42465"|"X316-1M"|762.00|385.00
"42465"|"X317-1M"|899.00|385.00
"42465"|"X317-2M"|950.00|385.00
"42465"|"X317-3"|839.00|350.00
"42465"|"X317-3M"|963.00|385.00
"42465"|"X317-3M1"|943.00|385.00
"42465"|"X317-4M"|894.00|385.00
"42465"|"X318M"|1068.00|385.00
"42465"|"X404"|667.00|350.00
"42465"|"X406-2"|612.00|350.00
"42465"|"X408M"|680.00|385.00
"42465"|"X409"|632.00|350.00
"42465"|"X410M"|719.00|385.00
"42465"|"X412-1"|635.00|350.00
"42465"|"X413M"|731.00|385.00
"42465"|"X415-1"|635.00|350.00
"42465"|"X415-3"|667.00|350.00
"42465"|"X416-1"|671.00|350.00
"42465"|"X417M"|752.00|385.00
"42465"|"X418M"|697.00|385.00
"42465"|"X419-1"|671.00|350.00
"42465"|"X419-2"|671.00|350.00
"42465"|"X420-1M"|751.00|385.00
"42465"|"X420-2M"|754.00|385.00
"42465"|"X420-2M1"|729.00|385.00
"42465"|"X420-3M"|764.00|385.00
"42465"|"X420-4M"|764.00|385.00
"42465"|"X420-5"|651.00|350.00
"42465"|"X420-6M"|808.00|385.00
"42465"|"X421M"|774.00|385.00
"42465"|"X422"|655.00|350.00
"42465"|"X423"|632.00|350.00
"42465"|"X424M"|717.00|385.00
"42465"|"X425M"|734.00|385.00
"42465"|"X426"|788.00|350.00
"42465"|"X427-1M"|758.00|385.00
"42465"|"X427-2M"|715.00|385.00
"42465"|"X427-3"|675.00|350.00
"42465"|"X428M"|718.00|385.00
"42465"|"X429-1"|820.00|350.00
"42465"|"X429-10M"|913.00|385.00
"42465"|"X429-11"|847.00|350.00
"42465"|"X429-12"|863.00|350.00
"42465"|"X429-13"|863.00|350.00
"42465"|"X429-2"|820.00|350.00
"42465"|"X429-3"|847.00|350.00
"42465"|"X429-4"|847.00|350.00
"42465"|"X429-5M"|913.00|385.00
"42465"|"X429-6M"|913.00|385.00
"42465"|"X429-7"|820.00|350.00
"42465"|"X429-7M"|913.00|385.00
"42465"|"X429-8"|847.00|350.00
"42465"|"X429-8M"|941.00|385.00
"42465"|"X429-9"|847.00|350.00
"42465"|"X429-9M"|941.00|385.00
"42465"|"X430-1"|820.00|350.00
"42465"|"X431-1M"|847.00|385.00
"42465"|"X431-2"|687.00|350.00
"42465"|"X431M"|712.00|385.00
"42465"|"X432-1"|694.00|400.00
"42465"|"X432-2"|694.00|400.00
"42465"|"X432-3"|726.00|400.00
"42465"|"X432-4"|765.00|400.00
"42465"|"X432-5"|734.00|400.00
"42465"|"X433-1M"|818.00|435.00
"42465"|"X433-2M"|818.00|435.00
"42465"|"X433-3M"|775.00|435.00
"42465"|"X433-4M"|798.00|435.00
"42465"|"X433-5M"|798.00|435.00
"42465"|"X434"|432.00|350.00
"42465"|"X435"|432.00|350.00
"42465"|"X436"|510.00|350.00
"42465"|"X505-1"|682.00|350.00
"42465"|"X505-2"|667.00|350.00
"42465"|"X505-3"|647.00|350.00
"42465"|"X505-4"|667.00|350.00
"42465"|"X601"|976.00|350.00
"82259"|"T160801"|1280.00|500.00
"82259"|"T160802"|1280.00|500.00
"82259"|"T160803"|1280.00|500.00
"82259"|"T160804"|1280.00|500.00
"82259"|"T160805"|1280.00|500.00
"82259"|"T160806"|1280.00|500.00
"82259"|"T160807"|1280.00|500.00
"82259"|"T160808"|1280.00|500.00
"82259"|"T160809"|1280.00|500.00
"82259"|"T162802"|1280.00|500.00
"82259"|"T162803"|1280.00|500.00
"82259"|"T162901"|1280.00|800.00
